id,creation_tx,amount,timestamp,event_id,token,creator,certificate,certificate
35,0x11ae635893c1a148138a26c748f27225dc282dbddf25c0246df00d53562aea50,258021093387905470,1651580637,35,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
36,0xcc68937d7bb85282cc5ff0bb8fcd6c4881ed325701dfcb9016542602cdd864dd,450000000000000000,1651580641,36,0x62896f42cf1371b268db56e50d67c34f3eb1ad7a,0x721f6f7a29b99cbde1f18c4aa7d7aeb31eb2923b,,
37,0xb070f8bb80b0f6541853e301c2ec79b7c644afa69cad22adb96a95c7814ecc1c,258660059819264640,1651581859,37,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
38,0xaf6250458ae1a5a531ebd2ff662926da9b5c9ca96f86ecaa062d18e545152db3,258659682612986600,1651581937,38,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
39,0x2d382b97fa8a63c29e6183c1e0f3cbdd957807021d27b85fc3f2c6917b77a50f,9999000000000000000,1651601806,39,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0x9fcd05f6ea78bdcea4018467e05c5597615c21be,2,
40,0x745a3d76a86c993a742f36f8be49f8497e41351c1cda4f242febaa54b5298f7d,2388000000000000000,1651603304,40,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x9fcd05f6ea78bdcea4018467e05c5597615c21be,3,
41,0xb7f3b8a1b73a600860508ef0e5bdf75dd275da88285fec8ca852342bf45dd2ce,1000000000000000,1651614237,41,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
42,0xfe41d3e513429b0354e99f452cabdb681c41047099c3bb8b55ace6661791bc30,200000000000000000,1651637821,42,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
43,0x6e300251203511a221123d9b541a1b970025cfbb14e1971b6e3aa30d34ac4d20,254226120142188856,1651651332,43,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
44,0xb2f785597b86eea7dedd5627d57c045315e077295e788e54feff9e67b4d2db9a,1005100273807077558,1651657329,44,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
45,0x4d1a5d0862c96880b72ae0e0a62cdffb290d9725dc42cb57d7b23dd8353fcace,105000000000000000000,1651670428,45,0x3b28baae3987502b436f6f37d1bcd7b87b517b27,0x1c76cf0d4785c1b790ca590ab3b7d44d36d9fc90,4,
46,0x635dddbc77b25f5ba0fd3eab747a7f82a2a6d45663c23f35223fe1a68230d2d6,1894821297920445284,1651675560,46,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
47,0x8033f3dba415ed787df923649a9a4190345915d43d10e037e49c719810ae3b75,10000000000000000000,1651677152,47,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0xbd3774ec6d5aa8bdcf77d989bf13f6bca73ff0c1,5,
48,0xe03486b2bfafc2b259a6536b67b3880ece3287fa379badaa0bcb5dff103b9cac,253760626846487869,1651692963,48,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
49,0x4842e2b006d037b7ab01c7e15b429cb9860d6739e02180093560449b1b6d3390,253486945114132480,1651694316,49,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
50,0x5456651f4694ea135919bd4390079b491882b95dc8634e874621fd20c4bd5bd8,3300174244152133998,1651701445,50,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
51,0x33b09f72030b421bf419e6770446d5cf5201e225bf76bf3d13b5cc6fba1932bf,100000000000000,1651747352,51,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
52,0x682b4226c5365fc2c348a2952589ecb99da9b6d27bde863eb5cff660461fa013,1000000000000000,1651752450,52,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
53,0xaf1456dc453f103e472496efd13430e39deec5c767461a5278715037fb405c86,1000000000000000000,1651766783,53,0x7b6c20ab3aed15f8c695978282dc0a30093bec97,0xe2e43e624090912f1d5284f5f6329d2f2474c8af,6,
54,0x1cc9b6eb5e92a784ef2da0a5664d92b2be0fd92961d8e846d982bd90e63da22e,15000000000000000000,1651781599,54,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
55,0xbaf4d2b02d02385f87ab0cc46485c1a9f8360d11468aafac08ea2833222e91ab,888550106573946434259,1651802967,55,0xeaa9938076748d7edd4df0721b3e3fe4077349d3,0xba713ae6acd6092ec9be7c454a1676e981002ef2,7,
56,0x40798e1e0b5c25b6c4b5f12a034746bafa397407b33402555001d0f3bb150e08,4000000000000000000,1651855712,56,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x632fd6d5e53a8661e751a964c9d7c9aa63ecaa5a,8,
57,0xf64936008790c96fce1cefd7d8a0078ef63e03b44b40922d7daf9b477862ddca,1920032052384556319,1651859454,57,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
58,0xa1ff2bd55a4afe0ff55bb057fe9390a13cf7025cb634cdb6c2da59ed36c5dd8e,9900000000000000000,1651958407,58,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
59,0xb11134a62441171565e6f3833b24baedff83cd04e5132e33db87bbfade8e5d97,2000000000000000000,1651996746,59,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xea441cf6315a2ddbf3773fced9456829bf0091cc,9,
60,0x158c5ce60305330c0786b15590a4d113b1dcbf4929bf8f4f76b5fc6103d43d53,1000000000000000000,1652022871,60,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0x63a32f1595a68e811496d820680b74a5cca303c5,10,
61,0xf4b61f7a1a936c3679b5c7864b67c7a8bf96e616e9c2dfe118e2a583fce378a4,10000000000000000000,1652047274,61,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
62,0xbea29e1dc00f957eebd85822f62018c27e200e97f79d32c094bc3c476cab70a1,10000000000000000000,1652047696,62,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
63,0x5110b4731341aabb85f998c46a67bcd333c7bb9590d285f2e098ddc4ede2f16c,4500000000000000000,1652110457,63,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x40f9bf922c23c43acdad71ab4425280c0ffbd697,11,
64,0xab358c2791d90c07e70a4429288c5a84f5f52edcab779bd2c75128f5609a26ca,1000000000000000000,1652176631,64,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x40f9bf922c23c43acdad71ab4425280c0ffbd697,12,
65,0x2b3eadb913110ee460fac94dd100adcb4c7bbd599f183a73ad1a22d4e716eb33,1000000000000000000,1652177213,65,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xf8624aee7ecd79abdc8d3599f9e0f57e99265562,13,
66,0x5a032ad895e73553886a02739b19ed5860f12df56785d2bcaae38f61c68be8b6,1765591150068183800,1652183960,66,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
67,0xf31efc9c20e2bfbad4154832abe14f483befce2c8a46ba878bca10b53c4b87de,2014263827730977492,1652184122,67,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
68,0x037a6c71a3565f34de67d81ae964dddc4edffba94869b37a9925a5724d2eac73,6993725425243840359,1652184356,68,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0xeb5c8e93a7e2796d7e1a1189d1a097235b00fe77,14,
69,0x3b1c3d2f0f7fc43cfa9c660a557ad3db57f86bb462e952d5db9617118b47a638,1000000000000000000,1652192036,69,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0x40f9bf922c23c43acdad71ab4425280c0ffbd697,15,
70,0x029e1ad03a27db2c63d7105a72810b4febb9001efc0478bf1740c86d257a1bd4,1000000000000000000,1652196124,70,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x40f9bf922c23c43acdad71ab4425280c0ffbd697,16,
71,0x354b5f840c100ad74c1b008577aa333d2432f2fca17e9f955856dbe26637c8b8,1000000000000000000,1652200069,71,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x035ab8781bc5478ad2c053a8243108003fe3dbe9,17,
72,0x3aa33defa9142644eaf7dbc18e94bf23592b4023a0639be6b4be96859c49782d,10000000000000000,1652200771,72,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
73,0xf9fc103153d952e44165937abdba0253f52794e0878a6b17a7ed34c576bdf16f,1000000000000000000,1652212200,73,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x40f9bf922c23c43acdad71ab4425280c0ffbd697,18,
74,0x5f2ee1b8fe9836ef12d9dce0bfbdea105d13f8cdc86eb04a16c2f2cda23125d1,2030200332365246120,1652224306,74,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
75,0x08a8348fe658bd2d6ac2a1e68bf9611959b102ee12ab0699b8eca5a39cb67e48,24593000000000000000000,1652273633,75,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
76,0x540fbf45559876501bc98dcf7ec697a8bcc32051af93f2577a006fa0fdf392b8,406000000000000000000,1652274614,76,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
77,0x1391931e071a384a5cd40225931a8f06f7c4fe0a07c6d47d52b7db9a97acdccf,15000000000000000000000,1652274714,77,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
78,0x05b9a2989e5f6096f0bca128eb8b48012b3b05ea8429f8817a6413b7a4d506c2,10000000000000000000,1652274962,78,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
79,0x26c1047f1803f317b4b79121ce0b24384ef27fb4a373eb8634e4f19e787a6021,50000000000000000000000,1652275576,79,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
80,0x747eb58f8605e39cdaabb3a2fb124a1d36337b3fd6b39e41701cf4a19e034c71,456881319510,1652297554,80,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
81,0xfd66b401e3acebdc9e7956f69f22727177664bcd1a79ca3c84d44b7199be23fd,50000000000000000000,1652307738,81,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
82,0x07c02322baeeffad8b457b3a9d3ff8e8e3b86fa685976f7920855c6c33cba528,10000000000000000000,1652369112,82,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x1fed16af205c29837abc3fed49d2bc7cf9511ce9,19,
83,0x62439acc583c47b56520ef80e638ab337884b0944f6b674b4f6db3a73c12a538,100000000000000,1652380906,83,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
84,0xdfad2235f025ae0a6c640c5934692267a8a1e0aecc28a22879d9edec553935e8,100000000000000,1652391222,84,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
85,0x6ff1e181627c698ae945dba33df5a62a1772b54d64a29e0fbab96b076b153c6f,50000000000000000000,1652445237,85,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
86,0xb69cd13b8fa740a2e846b0bd7c32e84c2c9fa63930ff94ad3a67995ff3041354,100000000000000,1652446827,86,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
87,0xc7b4bb906067375b704b1cf7697b5ed920f0803ac10719d4036e0457b87a5a1c,100000000000000,1652447155,87,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
88,0x67b33ac1823419f6d579f87e8ebb65870f3c8a56a045162dbef64d80f33c166b,1108658019750034298,1652459534,88,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0xd2be832911a252302bac09e30fc124a405e142df,20,
89,0xacb5cd139a256d9a6eeb4af97282d131f94911e85dfbb1518732e93a3c0f15b0,101426692,1652470218,89,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
90,0x32142b814b79f95f32bf001532866d0aba6cac4167641234a025af20895d5aa7,1000000000000000000,1652498157,90,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x53b5f97c1357fd8a5c90ca15c40043bb2899e2dc,21,
91,0x71d460bb7896fcdce6ada56ce044dc158f9e29c011b0818d33e7e6ced5cf0604,17137800000000000000,1652536035,91,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,22,
92,0x027699ab5193443e6c4f45210e15d4dd7461a7a7adde81f3e475ac7a18961533,1000000000000000000000,1652552312,92,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
93,0x52c1bf09c74591685aa642027f5f44205cf68d003ab409181888abbcb8e372b1,18996620654045328154,1652567946,93,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0x824ac011814efc4f8c2be6b931b8f4e055cacc2e,23,
94,0xedde80a40719667709667193dcb902399bebcbf58166cc0a8199d6e3fe93cc4d,1000000000000000000,1652610052,94,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
95,0xe653c0472f39e078176b29ded01b4d2c87dfd09bcb48cbae165cf5904d37f0ae,2209402511422087126,1652645617,95,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
96,0xc0478ad4c168c427c9dd6b2f120b32b738d547acd550b1e51abd824d6f749b6c,100000000000000,1652696564,96,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
97,0x403478c199b7e4bf9625163be8639e49f4cf7721e610a5ff99cbf234177e2e96,100000000000000,1652696804,97,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
98,0xcb3a0a86da4534d7904b7af5ed56be63f7a1cbbf5fe81d18e0fa9caf3e19ecec,100000000000000,1652697108,98,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
99,0x442417c8b6d2d82071048e5907e4404f5f63eac10fe9c1a4c879e9be9f3380af,100000000000000,1652698078,99,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
100,0x6ce7c74713981dc90cbfe87ec895f088cf1fe88df2e25a7cf6984e40466ab677,1000000000000000,1652698290,100,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
101,0xf039aa3bbf910abadfb46e9cb2cddfb24b875e71b2df473c24f7346813c16470,8145632061,1652721676,101,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
102,0xc8c8064edadcb0a73e40cb272b3839561808ed59fc76da30ef119e30876c7976,1000000000000000,1652727925,102,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
103,0x22790665727c4f19beda3409776ce461005aa9ee9ba22cba57154ea949ad9b49,8137054747,1652730245,103,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
104,0x13fe7ea64883220a734cc92789cc5f3345044ee9ec70819129d4282bd58b3e0d,1500000000000000000,1652732491,104,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0x62ce270091ac17f54b36fddc4b7cfb0e1ed530ae,24,
105,0xffd76483443e3ce98ca14a66582ae3be6c4b64d610cd41d56a5983a97ee22125,10000000000000000000,1652739418,105,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
106,0x4299a49c7bacf4dd803c46548e5ec623714c0f8138124992ae11efa4e7b49fab,100000000000000,1652741186,106,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
107,0x8a05ce3f4555edffd175602eae73d3d02ae3ccab34ac0b1e107487872d2787d6,100000000000000,1652741358,107,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
108,0x5fb0bd9a357f5fca46cb89890977aba69147b4e575f57e3f92f8ccdc86793ea0,100000000000000,1652746612,108,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
109,0x1f6721dffdab7452808dddd647ec6ea35bbf40053b00f8755a1d233323127753,1000000000000000000,1652760943,109,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
110,0x19ed0cc0dcec4d105971fc35927acedaa7a76701a9fb94a8a59d03575a034997,33079036796,1652774283,110,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
111,0xe5bdf9bdf84c97ee9ce22aef5038f1251bdba55540e97ac4e840eb62ff2381d0,39846841,1652777156,111,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
112,0x8b298fa5cca98cc7d1c84548790ba4dca917036e7fb049e30c93174c4f453c56,7500000000000000000,1652781340,112,0x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,0x25bdff8db8d80971935a7f38a0cf31dec62f7696,25,
113,0x7bde1a8214f34f020265de5461551c0ba14519ea70db05505bca863ced20a61d,100000000000000,1652800741,113,0xb139c4cc9d20a3618e9a2268d73eff18c496b991,0xcefb61af5325c0c100cbd77eb4c9f51d17b189ca,,
