id,timestamp,tx,project_id,standard,methodology,region,storage_method,method,emission_type,category,uri,owner
53,1634579207,0x70ddddba1c85956a7ba0ad2c76af3f8eb0046c94ea45157b191c40d4f06469e3,VCS-725,VCS,ACM0002,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
54,1634580253,0xff8fb62f3e2922b371c93b844de01176e31ee81499348333c58c5ae9a5b6ab62,VCS-1052,VCS,VM0011,Congo,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
55,1634580277,0xf0f1590fb103a25d0962f31554705ca1da81342fe4214e309f1fcab45b0e74d8,VCS-830,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
56,1634580295,0x48c55e528a5d5fcc18aa04e72085dae7562e4e62bf813013576b2b35e9bfb9bd,VCS-1188,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
57,1634580323,0x22dfd92bfd100ab09bcbf81b0831d6f9a42a85212ac86713e96195d27c5a4b1a,VCS-810,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
58,1634586309,0xd23416804b9c88dbc2c4b3b71ef03b3581d315af429a55fb36a5dc53d306b561,VCS-1160,VCS,AMS-I.C.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
59,1634586719,0x9a8cf134824822447aa74a08940e60160f4fd8b27e5a1fa91b79b69060a96aef,VCS-1203,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
60,1634586765,0xb8dc257dc2069ce09dd12b5f45cb6e82b6bc05df38e5b177dfa92d55924ef431,VCS-1693,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
61,1634586799,0x17397739da05ef66c2ed9b74fb023ebe523fc49dde6395523361d92903f2299d,VCS-1578,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
62,1634586835,0xa1b93728967840b44801132c62e3a334aed0e0d5015105ec8effc5b002ee1564,VCS-927,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
63,1634586871,0xf50525714f9fa79172710a50f51f105dc1fc5d85ed2255deed3725b614a69490,VCS-426,VCS,AMS-I.D.; AMS-III.H.,Thailand,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
64,1634586923,0x7c85623d05f3f946fb91ad66f8241b65dce609d252ea7bac20cc6fa997ef5a4e,VCS-892,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
65,1634586963,0xde15da78b3161c940c6f45f972cdecdca03c14eefe2cc317f78833414e857677,VCS-1121,VCS,ACM0018,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
66,1634590370,0x47c9bc92a8fe2312dbe44b94f898657d72bd47f1ddf758e332d0544b217c9cb5,VCS-786,VCS,ACM0012,South Korea,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
67,1634590448,0x2fe47b8d035c2f8dff5367f098a3bb4802814e572c4ce520f41a64acb4611821,VCS-788,VCS,ACM0002; AM0029,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
68,1634590476,0x6a6da0b8999da5b97867626b0829888f153ba7224f30489f65d8bc2b11651f27,VCS-513,VCS,ACM0002,Brazil,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
69,1634599776,0x2c1d00c8ee7eb163cb4c135b8feee74cf28234bf43c326be46ee4416628e8ea8,VCS-2097,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
70,1634605181,0xfc28df7e7f041d435aac7be38c258ca68a82685c62c23b66d6e09f0048c8a48f,VCS-917,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
71,1634605213,0x7f867a8a15559fce6519466b4d5685c96d58d787ed06d5369bb543243af5e654,VCS-631,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
72,1634605301,0x9885a82deedc92e7daddc9f09a6b6bc8153408486b96dca83c69072fe7917f50,VCS-875,VCS,VM0007,Brazil,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
73,1634613665,0xb0e9e5841fa36bcae0f1ce0a51557aa3dda85d2cc8bd63af5b6927c3d9b779cd,VCS-487,VCS,ACM0002,Indonesia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
74,1634671530,0x95833480efcd6283fade8afeb844e8a978cc7846ed098fca7dbd5e5f083ea586,VCS-1100,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
75,1634671760,0x57afb16ac9a9369267bfd40b88288621f3ac387513e9ec0c74eaf330b40b3454,VCS-414,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
76,1634671796,0xcac10668d87365893b9481407b54684c0cf43c6be1ab1143056a4f663c936360,VCS-528,VCS,AMS-I.C.,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
77,1634671824,0xd85bed5dcc9d7e6b7b6f60a26b087e9d9ededf46ffb9f0879c8ac4fc20541985,VCS-529,VCS,AMS-I.C.,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
78,1634673530,0x224a7bf829ab25536526dfc140d8e44347ab127731caf628aa3604b6dc51203e,VCS-1742,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
79,1634673602,0x46aa695eedf38a18cb9761ee20d11843254c866351609ef144acace933f4a8fe,VCS-1310,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
80,1634684033,0x397117d5018a121d784409507bcf52a8b5a436be4b368671fb678693307f6a08,VCS-2092,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
81,1634751496,0x661df8f4bc0a8305f388e667c39aacde0f494f0d382cf4c50ebecd0dfaab85b1,VCS-493,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
82,1634751664,0xd101559cc780cc4dbd639af5f9ab6aba1f7e798210e07ad1fe350af8dc514e94,VCS-1549,VCS,AMS-III.Z,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
83,1634774416,0xbf793d34566a4449cc46c68a49b648e3c0736f5d34253916cd7e3843dd6e7a57,VCS-1382,VCS,VM0007,Brazil,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
84,1634812861,0x7dcf8877813b61e27e157ecbb8fcd2599ab9830590cf3b4894580c91ba4a9f8f,VCS-1529,VCS,VM0010,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
85,1634902497,0x7b46d02e232835790ae3bba8a0be37c91d2c828d51710160cdc3e615e08c647f,VCS-728,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
86,1634902567,0x143f4e451a41c83e061a30f5328ce37e179c1e7ca0d588867229ce3369dc2120,VCS-655,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
87,1634902608,0xc35da15e9381a85a6af0f7593cd266f7032fad99e5b1967fda14ace4503956b6,VCS-1356,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
88,1634929932,0x410f9eb5f2c84965962a065f34cf99ba1870ce7d64d07134e97e6d6c8a73fbc5,VCS-766,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
89,1634929972,0xe901c2c8d3131809e7f0debf8eeef6138193fcd2b3ac6a5e7e63f5724b19d073,VCS-603,VCS,AMS-I.D.,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
90,1634930000,0x3299117996d028318193384758c116abc80035993f0194cab528f30775b8ac51,VCS-758,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
91,1634997637,0xf8703ddb647731c299241e4f7e70de5a2248cf2bfb2e789002bd2c934927bc2d,VCS-1748,VCS,VM0009,Cambodia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
92,1635176498,0x9666e4aba1084912229b07c8716e2e2b8312a0d9cad0744875f6a2e96f0b962c,VCS-1792,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
93,1635344126,0x43e7243d896a6b1e09759da1fdfb08f77e194edfeb3f45d53bcb4e39cdd0fd37,VCS-1497,VCS,ACM0002; AMS-I.D.; AMS-I.F.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
94,1635344187,0x5c9dce53d44180022896687206f8d899f7d472d1c1a38ebb3486f30faf23de18,VCS-292,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
95,1635344205,0x277909346241f665f82b095579e4d42220ed6c0d1e5e4ebe61d4af6b9e11f207,VCS-1079,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
96,1635344229,0x868e491186f1574094d4520f6bfc951003c622bb8fcff49b8e20e2b07f547118,VCS-1187,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
97,1635344257,0xa42a9d4ba4f4856b388e4a61179599b7671704fd95eb5163f1bcfb52cb04b1d9,VCS-1189,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
98,1635449578,0x4a86b7951e0ae395709bf6fc03d90540deb137d423e9f6d71312ba51a193d2ee,VCS-1186,VCS,ACM0006,Chile,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
99,1635449610,0xd9cf6f3a55b7078e37d97ebb5407d8074eef7a7d118ede602b1f7f850a2b3e22,VCS-823,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
100,1635449674,0xe7535c1489586cf0ec3a8a9d4bcd0d232ea942da0201c6e37dfcef1154768691,VCS-1301,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
101,1635449702,0xd053761ced6aba6e68acac40b5847b42cf237e0b355cf76396616450453b54e3,VCS-293,VCS,AMS-I.C.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
102,1635449796,0xb22f34d7f2ed584ce19ab751c22ec88ece6e349c47cef621636248dfbf355c4c,VCS-1656,VCS,ACM0002,China,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
103,1635449860,0x2e100690cf5848f3553d698fe9d84d198207510cabb403e155be7c400596c0a2,VCS-1762,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
104,1635449888,0xfc59476b20d672f4bb2b6a85a5e08a7c63d1a60a9c0ffdc55a79c7b0d26a4c18,VCS-1758,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
105,1635796328,0x78133c4a51b50b6373d887bdab72b0622475e9523295f938b30af1f3572fde74,VCS-986,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
106,1635796600,0x7fb18773229e004e013568da1a2cb0bf8315acc3f883dfd09c72892870d10701,VCS-525,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
107,1635796660,0xe8bf4cbbbd26afc71cc475f594cd007022d5df73880e469bc7fa2d79d23d6ed9,VCS-1999,VCS,ACM0002,Thailand,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
108,1635864441,0x4642be05c08b6f51b384e94b4a62acc06ef2f0b9c79a0da21a8e71f15ac70dad,VCS-1364,VCS,ACM0002,Colombia,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
109,1635864473,0x894cba6b40d1b1336f1be5e7869045ff2c926d8a6d8ff49a6db5d1138516222d,VCS-1055,VCS,AR-ACM0003,Chile,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
110,1635905078,0xe44ec45e3e78f715e1e96e4dc39bd9836e106f89a0ae793dff2a64a78c1d32a8,VCS-773,VCS,ACM0012,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
111,1635905116,0xba9f0cd7770db62ba0e37c2a1efb83d944c527f0ae3b0b597da3850586a9c5c8,VCS-1580,VCS,ACM0002; AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
112,1635905172,0x536224f7d88a70dec27ad76916c2ecf068ee24d36b4213f8121caaebf5445a30,VCS-624,VCS,ACM0006,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
113,1635905194,0x8c5dd4a0c4714eb1eef0a08c5bd1a8e3b64d00a179fbb9553b99f6c2d0412411,VCS-261,VCS,AMS-I.C.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
114,1635905234,0x2ca809dbb7ae6208df1787fec8a42c2beda8a4c993ab27e1df22339cf83e0ea0,VCS-1214,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
115,1635905254,0x1a7715303f77980b05af8ab8d8dddfc56da4a3d3ed394ae21fa756635a0c8257,VCS-1521,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
116,1635905288,0xffc3f1ea6ed13abcbcbc627cd7700da537a67c4816394fcdc695899e37ac85b2,VCS-1671,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
117,1635905308,0x285891fc7ddc3f472842f9f7e79b59eeeb687c12ddee44ecd0152fa9f0c13831,VCS-1195,VCS,ACM0002,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
118,1635905330,0x77b3f77e48528b875f21baa01953967853c55ac609ff15742a4721f46b7a6eed,VCS-1021,VCS,AMS-I.D.,India,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
119,1635905362,0x2cdb61627cb5d0a91d121dc6fd7f6c0268ab290580738409b2e5323f74f1f3ef,VCS-264,VCS,ACM0002,Turkey,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
120,1635905388,0xee8d53461bd78d05a9eb17db32e141c6238adddc2755c6f7bdcf66a418abe93f,VCS-1522,VCS,ACM0002,Cote D'Ivoire,,,,,,0x7564cf319ae569d331a2c0d57d9ee1c1f6d1a47b
121,1636073532,0x53f05f17a5869807702264c7098e366b14ad8a65eb6a6f9b5590b856c197b7b8,VCS-682,VCS,AMS-I.D.,India,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
122,1636073554,0xbf6af4db039517bd67f13b75c465ccf5e258b6c5180933395a3b3f35420aaccf,VCS-1221,VCS,ACM0002,Turkey,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
123,1636073578,0xc311d13079f62a1497e1c6e167a21d7ea11fc77ff3584905541feca8675971ff,VCS-708,VCS,ACM0002,Brazil,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
124,1636073614,0xafdce322c1b83bebf3a7f6a3fca94e48890812e988c199c6c1fb710b7b3393cf,VCS-253,VCS,ACM0001; AMS-I.D.,China,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
125,1636120657,0x93585c0bc29f097ab1c7bcf2199c1a48ebda8187e49f20ec1e441e9326df2ef7,VCS-1883,VCS,AMS-III.G.,Ecuador,,,,,,0xaeb6eda99c37589667e4ded9e1081a93307ecc7a
